Year,Price Date,Hour Ending,Peak,Hourly TDMP MID-C,ICE MID-C,PowerDex Mid-C
2020,08/01/2020,7,Peak,15,20.01,14.91
2020,08/01/2020,8,Peak,15,20.01,16.42
2020,08/01/2020,9,Peak,16,20.01,17.5
2020,08/01/2020,10,Peak,18,20.01,17.77
2020,08/01/2020,11,Peak,15,20.01,16.52
2020,08/01/2020,12,Peak,12,20.01,15.53
2020,08/01/2020,13,Peak,10,20.01,14.41
2020,08/01/2020,14,Peak,10,20.01,17.4
2020,08/01/2020,15,Peak,10,20.01,17.24
2020,08/01/2020,16,Peak,17,20.01,16.66
2020,08/01/2020,17,Peak,20,20.01,13.44
2020,08/01/2020,18,Peak,20,20.01,17.13
2020,08/01/2020,19,Peak,20,20.01,16.98
2020,08/01/2020,20,Peak,18,20.01,17.28
2020,08/01/2020,21,Peak,20,20.01,16.94
2020,08/01/2020,22,Peak,15,20.01,14.59
2020,08/02/2020,7,Peak,5,9.5,5.33
2020,08/02/2020,8,Peak,8,9.5,8
2020,08/02/2020,9,Peak,10,9.5,9.86
2020,08/02/2020,10,Peak,10,9.5,9.36
2020,08/02/2020,11,Peak,10,9.5,9.72
2020,08/02/2020,12,Peak,10,9.5,10.12
2020,08/02/2020,13,Peak,15,9.5,10.41
2020,08/02/2020,14,Peak,18,9.5,17.16
2020,08/02/2020,15,Peak,20,9.5,17.52
2020,08/02/2020,16,Peak,20,9.5,17.61
2020,08/02/2020,17,Peak,22,9.5,17.71
2020,08/02/2020,18,Peak,22,9.5,17.69
2020,08/02/2020,19,Peak,22,9.5,17.65
2020,08/02/2020,20,Peak,22,9.5,17.43
2020,08/02/2020,21,Peak,18,9.5,17.62
2020,08/02/2020,22,Peak,15,9.5,16.33
2020,08/03/2020,7,Peak,10,21.05,17.93
2020,08/03/2020,8,Peak,12,21.05,14.9
2020,08/03/2020,9,Peak,12,21.05,19
2020,08/03/2020,10,Peak,12,21.05,13.9
2020,08/03/2020,11,Peak,13,21.05,12
2020,08/03/2020,12,Peak,21,21.05,15.47
2020,08/03/2020,13,Peak,25,21.05,26.25
2020,08/03/2020,14,Peak,32,21.05,30.68
2020,08/03/2020,15,Peak,32,21.05,31.18
2020,08/03/2020,16,Peak,38,21.05,32.22
2020,08/03/2020,17,Peak,40,21.05,36.07
2020,08/03/2020,18,Peak,35,21.05,29.64
2020,08/03/2020,19,Peak,26,21.05,27.4
2020,08/03/2020,20,Peak,26,21.05,24.21
2020,08/03/2020,21,Peak,22,21.05,19.62
2020,08/03/2020,22,Peak,19,21.05,18.09
2020,08/04/2020,7,Peak,18,29.95,12
2020,08/04/2020,8,Peak,19,29.95,23.82
2020,08/04/2020,9,Peak,21,29.95,22.92
2020,08/04/2020,10,Peak,21,29.95,22.62
2020,08/04/2020,11,Peak,22,29.95,22.92
2020,08/04/2020,12,Peak,23,29.95,23.78
2020,08/04/2020,13,Peak,25,29.95,24.17
2020,08/04/2020,14,Peak,25,29.95,25.64
2020,08/04/2020,15,Peak,28,29.95,29.21
2020,08/04/2020,16,Peak,40,29.95,31.19
2020,08/04/2020,17,Peak,40,29.95,38.36
2020,08/04/2020,18,Peak,45,29.95,37.39
2020,08/04/2020,19,Peak,50,29.95,38.64
2020,08/04/2020,20,Peak,49,29.95,35.66
2020,08/04/2020,21,Peak,32,29.95,32.63
2020,08/04/2020,22,Peak,27,29.95,26.16
2020,08/05/2020,7,Peak,16,22.22,13.56
2020,08/05/2020,8,Peak,16,22.22,8
2020,08/05/2020,9,Peak,12,22.22,11.11
2020,08/05/2020,10,Peak,14,22.22,15.75
2020,08/05/2020,11,Peak,15,22.22,17.17
2020,08/05/2020,12,Peak,17,22.22,18.67
2020,08/05/2020,13,Peak,19,22.22,18.12
2020,08/05/2020,14,Peak,22,22.22,19.44
2020,08/05/2020,15,Peak,27,22.22,19.28
2020,08/05/2020,16,Peak,30,22.22,19.33
2020,08/05/2020,17,Peak,33,22.22,18.59
2020,08/05/2020,18,Peak,29,22.22,18.38
2020,08/05/2020,19,Peak,22,22.22,17.56
2020,08/05/2020,20,Peak,20,22.22,14.66
2020,08/05/2020,21,Peak,14,22.22,14.49
2020,08/05/2020,22,Peak,10,22.22,12.45
2020,08/06/2020,7,Peak,12,12.61,6.46
2020,08/06/2020,8,Peak,14,12.61,8.11
2020,08/06/2020,9,Peak,14,12.61,10.6
2020,08/06/2020,10,Peak,14,12.61,8.03
2020,08/06/2020,11,Peak,8,12.61,7.95
2020,08/06/2020,12,Peak,12,12.61,9.14
2020,08/06/2020,13,Peak,10,12.61,8.93
2020,08/06/2020,14,Peak,15,12.61,10.27
2020,08/06/2020,15,Peak,14,12.61,11.07
2020,08/06/2020,16,Peak,14,12.61,10.92
2020,08/06/2020,17,Peak,15,12.61,11.45
2020,08/06/2020,18,Peak,15,12.61,11.07
2020,08/06/2020,19,Peak,15,12.61,11.64
2020,08/06/2020,20,Peak,15,12.61,9.52
2020,08/06/2020,21,Peak,10,12.61,9.73
2020,08/06/2020,22,Peak,10,12.61,9.38
2020,08/07/2020,7,Peak,11,17.57,9.99
2020,08/07/2020,8,Peak,11,17.57,11.59
2020,08/07/2020,9,Peak,11,17.57,11.29
2020,08/07/2020,10,Peak,12,17.57,11.25
2020,08/07/2020,11,Peak,10,17.57,10.73
2020,08/07/2020,12,Peak,12,17.57,11.71
2020,08/07/2020,13,Peak,15,17.57,17.39
2020,08/07/2020,14,Peak,18,17.57,19.2
2020,08/07/2020,15,Peak,18,17.57,19.9
2020,08/07/2020,16,Peak,20,17.57,20
2020,08/07/2020,17,Peak,22,17.57,22.84
2020,08/07/2020,18,Peak,22,17.57,22.89
2020,08/07/2020,19,Peak,22,17.57,23.85
2020,08/07/2020,20,Peak,21,17.57,22.5
2020,08/07/2020,21,Peak,14,17.57,15.07
2020,08/07/2020,22,Peak,10,17.57,11.35
2020,08/08/2020,7,Peak,12,17.57,10.01
2020,08/08/2020,8,Peak,13,17.57,11.2
2020,08/08/2020,9,Peak,12,17.57,11.02
2020,08/08/2020,10,Peak,13,17.57,12.58
2020,08/08/2020,11,Peak,15,17.57,12.33
2020,08/08/2020,12,Peak,13,17.57,11.82
2020,08/08/2020,13,Peak,11,17.57,12.36
2020,08/08/2020,14,Peak,14,17.57,13.61
2020,08/08/2020,15,Peak,16,17.57,14.92
2020,08/08/2020,16,Peak,12,17.57,13.66
2020,08/08/2020,17,Peak,12,17.57,13.22
2020,08/08/2020,18,Peak,14,17.57,13.5
2020,08/08/2020,19,Peak,14,17.57,14.36
2020,08/08/2020,20,Peak,14,17.57,14.23
2020,08/08/2020,21,Peak,14,17.57,12.56
2020,08/08/2020,22,Peak,10,17.57,8.78
2020,08/09/2020,7,Peak,10,18.9,9.75
2020,08/09/2020,8,Peak,10,18.9,12.12
2020,08/09/2020,9,Peak,12,18.9,14.64
2020,08/09/2020,10,Peak,15,18.9,15.3
2020,08/09/2020,11,Peak,15,18.9,17
2020,08/09/2020,12,Peak,15,18.9,23.11
2020,08/09/2020,13,Peak,15,18.9,15.85
2020,08/09/2020,14,Peak,18,18.9,19.42
2020,08/09/2020,15,Peak,20,18.9,20.54
2020,08/09/2020,16,Peak,22,18.9,22.86
2020,08/09/2020,17,Peak,22,18.9,22.36
2020,08/09/2020,18,Peak,25,18.9,23.68
2020,08/09/2020,19,Peak,25,18.9,23
2020,08/09/2020,20,Peak,26,18.9,22.5
2020,08/09/2020,21,Peak,20,18.9,18.51
2020,08/09/2020,22,Peak,18,18.9,18.82
2020,08/10/2020,7,Peak,18,28.76,16.87
2020,08/10/2020,8,Peak,18,28.76,18.36
2020,08/10/2020,9,Peak,19,28.76,8
2020,08/10/2020,10,Peak,22,28.76,18
2020,08/10/2020,11,Peak,20,28.76,22.83
2020,08/10/2020,12,Peak,22,28.76,21.89
2020,08/10/2020,13,Peak,24,28.76,23.1
2020,08/10/2020,14,Peak,24,28.76,22.88
2020,08/10/2020,15,Peak,28,28.76,24
2020,08/10/2020,16,Peak,28,28.76,23.74
2020,08/10/2020,17,Peak,30,28.76,24.5
2020,08/10/2020,18,Peak,35,28.76,26.49
2020,08/10/2020,19,Peak,32,28.76,24.32
2020,08/10/2020,20,Peak,30,28.76,18.87
2020,08/10/2020,21,Peak,16,28.76,17.2
2020,08/10/2020,22,Peak,15,28.76,16.55
2020,08/11/2020,7,Peak,20,15.95,19.58
2020,08/11/2020,8,Peak,20,15.95,19.67
2020,08/11/2020,9,Peak,18,15.95,19.18
2020,08/11/2020,10,Peak,15,15.95,19.34
2020,08/11/2020,11,Peak,15,15.95,19.4
2020,08/11/2020,12,Peak,15,15.95,19.46
2020,08/11/2020,13,Peak,18,15.95,18.37
2020,08/11/2020,14,Peak,15,15.95,17.85
2020,08/11/2020,15,Peak,15,15.95,16.95
2020,08/11/2020,16,Peak,15,15.95,16.96
2020,08/11/2020,17,Peak,16,15.95,18.07
2020,08/11/2020,18,Peak,16,15.95,19.7
2020,08/11/2020,19,Peak,16,15.95,20.55
2020,08/11/2020,20,Peak,16,15.95,17.04
2020,08/11/2020,21,Peak,16,15.95,19.19
2020,08/11/2020,22,Peak,12,15.95,12.72
2020,08/12/2020,7,Peak,8,17.1,12.09
2020,08/12/2020,8,Peak,9,17.1,8.24
2020,08/12/2020,9,Peak,15,17.1,9.39
2020,08/12/2020,10,Peak,12,17.1,11.8
2020,08/12/2020,11,Peak,12,17.1,13.22
2020,08/12/2020,12,Peak,12,17.1,13.5
2020,08/12/2020,13,Peak,12,17.1,13.39
2020,08/12/2020,14,Peak,12,17.1,16.97
2020,08/12/2020,15,Peak,12,17.1,16.25
2020,08/12/2020,16,Peak,15,17.1,16.15
2020,08/12/2020,17,Peak,15,17.1,15.21
2020,08/12/2020,18,Peak,15,17.1,15.64
2020,08/12/2020,19,Peak,18,17.1,15.17
2020,08/12/2020,20,Peak,18,17.1,13.46
2020,08/12/2020,21,Peak,17,17.1,15.68
2020,08/12/2020,22,Peak,16,17.1,13.43
2020,08/13/2020,7,Peak,18,23.02,11.09
2020,08/13/2020,8,Peak,18,23.02,15
2020,08/13/2020,9,Peak,21,23.02,23.58
2020,08/13/2020,10,Peak,26,23.02,25.21
2020,08/13/2020,11,Peak,26,23.02,21.63
2020,08/13/2020,12,Peak,23,23.02,24.53
2020,08/13/2020,13,Peak,23,23.02,26.95
2020,08/13/2020,14,Peak,30,23.02,25.4
2020,08/13/2020,15,Peak,35,23.02,24.28
2020,08/13/2020,16,Peak,38,23.02,21.67
2020,08/13/2020,17,Peak,42,23.02,20
2020,08/13/2020,18,Peak,42,23.02,17
2020,08/13/2020,19,Peak,32,23.02,26.92
2020,08/13/2020,20,Peak,25,23.02,22.7
2020,08/13/2020,21,Peak,22,23.02,22.99
2020,08/13/2020,22,Peak,20,23.02,20.95
2020,08/14/2020,7,Peak,25,51.07,34.84
2020,08/14/2020,8,Peak,30,51.07,32.03
2020,08/14/2020,9,Peak,18,51.07,20.75
2020,08/14/2020,10,Peak,20,51.07,21.74
2020,08/14/2020,11,Peak,24,51.07,22.91
2020,08/14/2020,12,Peak,25,51.07,26.02
2020,08/14/2020,13,Peak,28,51.07,26.54
2020,08/14/2020,14,Peak,28,51.07,26.51
2020,08/14/2020,15,Peak,35,51.07,30.1
2020,08/14/2020,16,Peak,55,51.07,50.06
2020,08/14/2020,17,Peak,80,51.07,73.65
2020,08/14/2020,18,Peak,115,51.07,85.44
2020,08/14/2020,19,Peak,125,51.07,89.7
2020,08/14/2020,20,Peak,100,51.07,76.8
2020,08/14/2020,21,Peak,90,51.07,79.41
2020,08/14/2020,22,Peak,60,51.07,51.9
2020,08/15/2020,7,Peak,17,51.07,16.55
2020,08/15/2020,8,Peak,18,51.07,15.51
2020,08/15/2020,9,Peak,15,51.07,17.38
2020,08/15/2020,10,Peak,22,51.07,18.19
2020,08/15/2020,11,Peak,22,51.07,22.1
2020,08/15/2020,12,Peak,30,51.07,23.77
2020,08/15/2020,13,Peak,30,51.07,40.33
2020,08/15/2020,14,Peak,40,51.07,40.93
2020,08/15/2020,15,Peak,50,51.07,47.62
2020,08/15/2020,16,Peak,60,51.07,66.64
2020,08/15/2020,17,Peak,90,51.07,94.31
2020,08/15/2020,18,Peak,100,51.07,89.93
2020,08/15/2020,19,Peak,150,51.07,89.79
2020,08/15/2020,20,Peak,90,51.07,87.67
2020,08/15/2020,21,Peak,80,51.07,93.75
2020,08/15/2020,22,Peak,45,51.07,69.47
2020,08/16/2020,7,Peak,23,40.8,23.83
2020,08/16/2020,8,Peak,24,40.8,24
2020,08/16/2020,9,Peak,20,40.8,20
2020,08/16/2020,10,Peak,20,40.8,23.5
2020,08/16/2020,11,Peak,20,40.8,27
2020,08/16/2020,12,Peak,28,40.8,26.95
2020,08/16/2020,13,Peak,30,40.8,51.69
2020,08/16/2020,14,Peak,70,40.8,55.6
2020,08/16/2020,15,Peak,90,40.8,55.39
2020,08/16/2020,16,Peak,130,40.8,58.4
2020,08/16/2020,17,Peak,190,40.8,65
2020,08/16/2020,18,Peak,200,40.8,70
2020,08/16/2020,19,Peak,140,40.8,70
2020,08/16/2020,20,Peak,70,40.8,39.07
2020,08/16/2020,21,Peak,40,40.8,26.04
2020,08/16/2020,22,Peak,35,40.8,26.53
2020,08/17/2020,7,Peak,29,106.03,28.95
2020,08/17/2020,8,Peak,34,106.03,37.88
2020,08/17/2020,9,Peak,45,106.03,40.59
2020,08/17/2020,10,Peak,47,106.03,45.46
2020,08/17/2020,11,Peak,55,106.03,51.97
2020,08/17/2020,12,Peak,55,106.03,63.71
2020,08/17/2020,13,Peak,55,106.03,92.23
2020,08/17/2020,14,Peak,375,106.03,268.32
2020,08/17/2020,15,Peak,650,106.03,355.48
2020,08/17/2020,16,Peak,700,106.03,658.44
2020,08/17/2020,17,Peak,750,106.03,748.79
2020,08/17/2020,18,Peak,800,106.03,749.4
2020,08/17/2020,19,Peak,900,106.03,765.51
2020,08/17/2020,20,Peak,700,106.03,768.96
2020,08/17/2020,21,Peak,350,106.03,640.04
2020,08/17/2020,22,Peak,50,106.03,36.81
2020,08/18/2020,7,Peak,25,195.26,22.12
2020,08/18/2020,8,Peak,25,195.26,22.48
2020,08/18/2020,9,Peak,35,195.26,28.29
2020,08/18/2020,10,Peak,35,195.26,30.31
2020,08/18/2020,11,Peak,40,195.26,34.16
2020,08/18/2020,12,Peak,40,195.26,39.48
2020,08/18/2020,13,Peak,45,195.26,40.3
2020,08/18/2020,14,Peak,65,195.26,47.7
2020,08/18/2020,15,Peak,70,195.26,55.28
2020,08/18/2020,16,Peak,175,195.26,173.88
2020,08/18/2020,17,Peak,200,195.26,171.83
2020,08/18/2020,18,Peak,150,195.26,168.66
2020,08/18/2020,19,Peak,125,195.26,154.66
2020,08/18/2020,20,Peak,40,195.26,81.43
2020,08/18/2020,21,Peak,25,195.26,13.05
2020,08/18/2020,22,Peak,25,195.26,13.94
2020,08/19/2020,7,Peak,2,110,13.89
2020,08/19/2020,8,Peak,18,110,19.89
2020,08/19/2020,9,Peak,19,110,18.44
2020,08/19/2020,10,Peak,21,110,17.5
2020,08/19/2020,11,Peak,24,110,18.57
2020,08/19/2020,12,Peak,25,110,23.28
2020,08/19/2020,13,Peak,25,110,24.68
2020,08/19/2020,14,Peak,25,110,26.68
2020,08/19/2020,15,Peak,55,110,30
2020,08/19/2020,16,Peak,100,110,30
2020,08/19/2020,17,Peak,125,110,25
2020,08/19/2020,18,Peak,20,110,20.6
2020,08/19/2020,19,Peak,15,110,18.92
2020,08/19/2020,20,Peak,15,110,18.64
2020,08/19/2020,21,Peak,15,110,18.25
2020,08/19/2020,22,Peak,16,110,18.42
2020,08/20/2020,7,Peak,15,29.03,17.68
2020,08/20/2020,8,Peak,19,29.03,18.41
2020,08/20/2020,9,Peak,16,29.03,18.15
2020,08/20/2020,10,Peak,18,29.03,17.77
2020,08/20/2020,11,Peak,19,29.03,18.54
2020,08/20/2020,12,Peak,21,29.03,21.52
2020,08/20/2020,13,Peak,23,29.03,22.06
2020,08/20/2020,14,Peak,25,29.03,17.69
2020,08/20/2020,15,Peak,26,29.03,25.65
2020,08/20/2020,16,Peak,30,29.03,20
2020,08/20/2020,17,Peak,35,29.03,20
2020,08/20/2020,18,Peak,35,29.03,20
2020,08/20/2020,19,Peak,30,29.03,19.65
2020,08/20/2020,20,Peak,30,29.03,20.54
2020,08/20/2020,21,Peak,20,29.03,17.79
2020,08/20/2020,22,Peak,15,29.03,13.07
2020,08/21/2020,7,Peak,18,19.76,20.7
2020,08/21/2020,8,Peak,18,19.76,22.73
2020,08/21/2020,9,Peak,16,19.76,21.69
2020,08/21/2020,10,Peak,17,19.76,20.68
2020,08/21/2020,11,Peak,23,19.76,22.41
2020,08/21/2020,12,Peak,28,19.76,25.86
2020,08/21/2020,13,Peak,30,19.76,26.47
2020,08/21/2020,14,Peak,28,19.76,24.27
2020,08/21/2020,15,Peak,26,19.76,20.02
2020,08/21/2020,16,Peak,15,19.76,16.1
2020,08/21/2020,17,Peak,10,19.76,11.55
2020,08/21/2020,18,Peak,6,19.76,12.36
2020,08/21/2020,19,Peak,8,19.76,12.06
2020,08/21/2020,20,Peak,10,19.76,10.98
2020,08/21/2020,21,Peak,10,19.76,13.04
2020,08/21/2020,22,Peak,10,19.76,10.42
2020,08/22/2020,7,Peak,9,19.76,7.98
2020,08/22/2020,8,Peak,10,19.76,9.17
2020,08/22/2020,9,Peak,9,19.76,10.5
2020,08/22/2020,10,Peak,11,19.76,13.7
2020,08/22/2020,11,Peak,12,19.76,13.8
2020,08/22/2020,12,Peak,14,19.76,16.88
2020,08/22/2020,13,Peak,20,19.76,21.3
2020,08/22/2020,14,Peak,25,19.76,20.28
2020,08/22/2020,15,Peak,29,19.76,19.47
2020,08/22/2020,16,Peak,30,19.76,25.86
2020,08/22/2020,17,Peak,30,19.76,23.24
2020,08/22/2020,18,Peak,35,19.76,27.82
2020,08/22/2020,19,Peak,35,19.76,16.18
2020,08/22/2020,20,Peak,20,19.76,27.41
2020,08/22/2020,21,Peak,20,19.76,24.67
2020,08/22/2020,22,Peak,20,19.76,22.52
2020,08/23/2020,7,Peak,18,23.96,18.05
2020,08/23/2020,8,Peak,18,23.96,18
2020,08/23/2020,9,Peak,18,23.96,18
2020,08/23/2020,10,Peak,18,23.96,28.82
2020,08/23/2020,11,Peak,25,23.96,24.15
2020,08/23/2020,12,Peak,25,23.96,20
2020,08/23/2020,13,Peak,30,23.96,20
2020,08/23/2020,14,Peak,30,23.96,31.08
2020,08/23/2020,15,Peak,30,23.96,33
2020,08/23/2020,16,Peak,30,23.96,36.75
2020,08/23/2020,17,Peak,35,23.96,38.53
2020,08/23/2020,18,Peak,35,23.96,39.13
2020,08/23/2020,19,Peak,35,23.96,39.07
2020,08/23/2020,20,Peak,35,23.96,37.44
2020,08/23/2020,21,Peak,30,23.96,30.18
2020,08/23/2020,22,Peak,20,23.96,23.7
2020,08/24/2020,7,Peak,19,30.74,19.94
2020,08/24/2020,8,Peak,28,30.74,25.95
2020,08/24/2020,9,Peak,25,30.74,26.2
2020,08/24/2020,10,Peak,27,30.74,26.36
2020,08/24/2020,11,Peak,29,30.74,28.59
2020,08/24/2020,12,Peak,26,30.74,27.5
2020,08/24/2020,13,Peak,28,30.74,28.17
2020,08/24/2020,14,Peak,29,30.74,28.85
2020,08/24/2020,15,Peak,30,30.74,28.34
2020,08/24/2020,16,Peak,29,30.74,28.11
2020,08/24/2020,17,Peak,27,30.74,27.65
2020,08/24/2020,18,Peak,25,30.74,24.77
2020,08/24/2020,19,Peak,22,30.74,25.8
2020,08/24/2020,20,Peak,22,30.74,26.1
2020,08/24/2020,21,Peak,23,30.74,22.38
2020,08/24/2020,22,Peak,21,30.74,21.05
2020,08/25/2020,7,Peak,24,28.06,24.58
2020,08/25/2020,8,Peak,28,28.06,27.89
2020,08/25/2020,9,Peak,26,28.06,26.93
2020,08/25/2020,10,Peak,27,28.06,26.82
2020,08/25/2020,11,Peak,27,28.06,27.09
2020,08/25/2020,12,Peak,27,28.06,25.97
2020,08/25/2020,13,Peak,27,28.06,26.13
2020,08/25/2020,14,Peak,30,28.06,30
2020,08/25/2020,15,Peak,38,28.06,27.5
2020,08/25/2020,16,Peak,40,28.06,25
2020,08/25/2020,17,Peak,30,28.06,20.24
2020,08/25/2020,18,Peak,20,28.06,16.96
2020,08/25/2020,19,Peak,17,28.06,17
2020,08/25/2020,20,Peak,17,28.06,16.76
2020,08/25/2020,21,Peak,18,28.06,17.34
2020,08/25/2020,22,Peak,13,28.06,15.57
2020,08/26/2020,7,Peak,20,24.95,19.27
2020,08/26/2020,8,Peak,20,24.95,17.88
2020,08/26/2020,9,Peak,20,24.95,20.33
2020,08/26/2020,10,Peak,20,24.95,20.8
2020,08/26/2020,11,Peak,20,24.95,21.43
2020,08/26/2020,12,Peak,20,24.95,23.14
2020,08/26/2020,13,Peak,20,24.95,25.07
2020,08/26/2020,14,Peak,30,24.95,26.2
2020,08/26/2020,15,Peak,30,24.95,26.34
2020,08/26/2020,16,Peak,30,24.95,27.14
2020,08/26/2020,17,Peak,33,24.95,23
2020,08/26/2020,18,Peak,35,24.95,22.5
2020,08/26/2020,19,Peak,35,24.95,15
2020,08/26/2020,20,Peak,35,24.95,20
2020,08/26/2020,21,Peak,32,24.95,25.84
2020,08/26/2020,22,Peak,23,24.95,18.67
2020,08/27/2020,7,Peak,18,23.01,18.4
2020,08/27/2020,8,Peak,18,23.01,19.4
2020,08/27/2020,9,Peak,19,23.01,21.29
2020,08/27/2020,10,Peak,20,23.01,19.13
2020,08/27/2020,11,Peak,25,23.01,23.08
2020,08/27/2020,12,Peak,27,23.01,21.28
2020,08/27/2020,13,Peak,27,23.01,22.77
2020,08/27/2020,14,Peak,27,23.01,25.57
2020,08/27/2020,15,Peak,27,23.01,22.69
2020,08/27/2020,16,Peak,27,23.01,17.85
2020,08/27/2020,17,Peak,30,23.01,25
2020,08/27/2020,18,Peak,40,23.01,22.5
2020,08/27/2020,19,Peak,35,23.01,22.5
2020,08/27/2020,20,Peak,25,23.01,23.89
2020,08/27/2020,21,Peak,23,23.01,18.8
2020,08/27/2020,22,Peak,21,23.01,19.94
2020,08/28/2020,7,Peak,20,19.16,20.76
2020,08/28/2020,8,Peak,20,19.16,18.99
2020,08/28/2020,9,Peak,20,19.16,22.7
2020,08/28/2020,10,Peak,20,19.16,24.3
2020,08/28/2020,11,Peak,25,19.16,24.9
2020,08/28/2020,12,Peak,25,19.16,25.9
2020,08/28/2020,13,Peak,25,19.16,24.53
2020,08/28/2020,14,Peak,25,19.16,23.48
2020,08/28/2020,15,Peak,30,19.16,24.34
2020,08/28/2020,16,Peak,30,19.16,24.81
2020,08/28/2020,17,Peak,35,19.16,25
2020,08/28/2020,18,Peak,40,19.16,25
2020,08/28/2020,19,Peak,45,19.16,25
2020,08/28/2020,20,Peak,40,19.16,21.29
2020,08/28/2020,21,Peak,17,19.16,18.68
2020,08/28/2020,22,Peak,17,19.16,15.06
2020,08/29/2020,7,Peak,20,19.16,20.5
2020,08/29/2020,8,Peak,18,19.16,19.12
2020,08/29/2020,9,Peak,20,19.16,20.35
2020,08/29/2020,10,Peak,25,19.16,21.43
2020,08/29/2020,11,Peak,22,19.16,21.07
2020,08/29/2020,12,Peak,18,19.16,19.15
2020,08/29/2020,13,Peak,18,19.16,17.84
2020,08/29/2020,14,Peak,20,19.16,18.77
2020,08/29/2020,15,Peak,20,19.16,18.13
2020,08/29/2020,16,Peak,18,19.16,17.11
2020,08/29/2020,17,Peak,18,19.16,15.15
2020,08/29/2020,18,Peak,17,19.16,17.1
2020,08/29/2020,19,Peak,17,19.16,17.68
2020,08/29/2020,20,Peak,21,19.16,17.49
2020,08/29/2020,21,Peak,10,19.16,14.32
2020,08/29/2020,22,Peak,10,19.16,11.62
2020,08/30/2020,7,Peak,10,22.31,15.75
2020,08/30/2020,8,Peak,0,22.31,12
2020,08/30/2020,9,Peak,10,22.31,14
2020,08/30/2020,10,Peak,12,22.31,10.54
2020,08/30/2020,11,Peak,13,22.31,13.52
2020,08/30/2020,12,Peak,14,22.31,13
2020,08/30/2020,13,Peak,14,22.31,18
2020,08/30/2020,14,Peak,15,22.31,18
2020,08/30/2020,15,Peak,15,22.31,19.08
2020,08/30/2020,16,Peak,15,22.31,19.08
2020,08/30/2020,17,Peak,17,22.31,19.07
2020,08/30/2020,18,Peak,18,22.31,19.11
2020,08/30/2020,19,Peak,19,22.31,17.36
2020,08/30/2020,20,Peak,18,22.31,18.04
2020,08/30/2020,21,Peak,18,22.31,17.81
2020,08/30/2020,22,Peak,16,22.31,15.37
2020,08/31/2020,7,Peak,18,32.21,16.78
2020,08/31/2020,8,Peak,20,32.21,16.76
2020,08/31/2020,9,Peak,22,32.21,16.86
2020,08/31/2020,10,Peak,20,32.21,17.29
2020,08/31/2020,11,Peak,20,32.21,19.25
2020,08/31/2020,12,Peak,20,32.21,19.6
2020,08/31/2020,13,Peak,22,32.21,21
2020,08/31/2020,14,Peak,22,32.21,20
2020,08/31/2020,15,Peak,26,32.21,23.43
2020,08/31/2020,16,Peak,26,32.21,24.04
2020,08/31/2020,17,Peak,27,32.21,18
2020,08/31/2020,18,Peak,28,32.21,18
2020,08/31/2020,19,Peak,30,32.21,21
2020,08/31/2020,20,Peak,33,32.21,22.91
2020,08/31/2020,21,Peak,20,32.21,19.62
2020,08/31/2020,22,Peak,19,32.21,18.19
2021,08/01/2021,7,Peak,25,88,31.23
2021,08/01/2021,8,Peak,25,88,26.65
2021,08/01/2021,9,Peak,30,88,27.57
2021,08/01/2021,10,Peak,30,88,34.31
2021,08/01/2021,11,Peak,35,88,34.93
2021,08/01/2021,12,Peak,35,88,36.86
2021,08/01/2021,13,Peak,45,88,40.28
2021,08/01/2021,14,Peak,45,88,40.96
2021,08/01/2021,15,Peak,50,88,41.28
2021,08/01/2021,16,Peak,60,88,49.47
2021,08/01/2021,17,Peak,70,88,75.72
2021,08/01/2021,18,Peak,80,88,82.97
2021,08/01/2021,19,Peak,100,88,86.76
2021,08/01/2021,20,Peak,90,88,99.4
2021,08/01/2021,21,Peak,75,88,71.91
2021,08/01/2021,22,Peak,70,88,63.3
2021,08/02/2021,7,Peak,45,147.97,41.44
2021,08/02/2021,8,Peak,50,147.97,45.03
2021,08/02/2021,9,Peak,40,147.97,50.59
2021,08/02/2021,10,Peak,45,147.97,46.49
2021,08/02/2021,11,Peak,45,147.97,52.74
2021,08/02/2021,12,Peak,50,147.97,45.5
2021,08/02/2021,13,Peak,55,147.97,56.06
2021,08/02/2021,14,Peak,55,147.97,54.61
2021,08/02/2021,15,Peak,60,147.97,63.36
2021,08/02/2021,16,Peak,75,147.97,94.54
2021,08/02/2021,17,Peak,125,147.97,136.68
2021,08/02/2021,18,Peak,125,147.97,117.62
2021,08/02/2021,19,Peak,125,147.97,112.67
2021,08/02/2021,20,Peak,80,147.97,123.14
2021,08/02/2021,21,Peak,70,147.97,108.7
2021,08/02/2021,22,Peak,65,147.97,59.59
2021,08/03/2021,7,Peak,50,145.42,45.49
2021,08/03/2021,8,Peak,60,145.42,58.51
2021,08/03/2021,9,Peak,65,145.42,59.99
2021,08/03/2021,10,Peak,65,145.42,67.42
2021,08/03/2021,11,Peak,70,145.42,77.95
2021,08/03/2021,12,Peak,80,145.42,89.23
2021,08/03/2021,13,Peak,90,145.42,91.37
2021,08/03/2021,14,Peak,90,145.42,94.26
2021,08/03/2021,15,Peak,100,145.42,97.1
2021,08/03/2021,16,Peak,120,145.42,108.62
2021,08/03/2021,17,Peak,150,145.42,155.4
2021,08/03/2021,18,Peak,180,145.42,145.69
2021,08/03/2021,19,Peak,225,145.42,159.9
2021,08/03/2021,20,Peak,175,145.42,140.71
